Fecha,Symbol,close_price
7/15/2008,.OMXHPI,8101.73
7/16/2008,.OMXHPI,8192.54
7/17/2008,.OMXHPI,8478.23
7/18/2008,.OMXHPI,8575.6
7/21/2008,.OMXHPI,8664.12
7/22/2008,.OMXHPI,8540.02
7/23/2008,.OMXHPI,8529.04
7/24/2008,.OMXHPI,8419.08
7/25/2008,.OMXHPI,8471.66
7/28/2008,.OMXHPI,8388.57
7/29/2008,.OMXHPI,8366.56
7/30/2008,.OMXHPI,8477.44
7/31/2008,.OMXHPI,8480.36
8/1/2008,.OMXHPI,8339.74
8/4/2008,.OMXHPI,8312.14
8/5/2008,.OMXHPI,8451.5
8/6/2008,.OMXHPI,8500.49
8/7/2008,.OMXHPI,8463.15
8/8/2008,.OMXHPI,8531.69
8/11/2008,.OMXHPI,8603.88
8/12/2008,.OMXHPI,8577.27
8/13/2008,.OMXHPI,8375.3
8/14/2008,.OMXHPI,8523.15
8/15/2008,.OMXHPI,8545.09
8/18/2008,.OMXHPI,8511.79
8/19/2008,.OMXHPI,8320.13
8/20/2008,.OMXHPI,8371.68
8/21/2008,.OMXHPI,8359.86
8/22/2008,.OMXHPI,8559.89
8/25/2008,.OMXHPI,8487.5
8/26/2008,.OMXHPI,8561.59
8/27/2008,.OMXHPI,8507.16
8/28/2008,.OMXHPI,8540.08
8/29/2008,.OMXHPI,8502.66
9/1/2008,.OMXHPI,8505.54
9/2/2008,.OMXHPI,8463.41
9/3/2008,.OMXHPI,8291.26
9/4/2008,.OMXHPI,8042.04
9/5/2008,.OMXHPI,7626.25
9/8/2008,.OMXHPI,7744.69
9/9/2008,.OMXHPI,7648.61
9/10/2008,.OMXHPI,7616.1
9/11/2008,.OMXHPI,7634.23
9/12/2008,.OMXHPI,7800.92
9/15/2008,.OMXHPI,7640.24
9/16/2008,.OMXHPI,7526.25
9/17/2008,.OMXHPI,7235.47
9/18/2008,.OMXHPI,7120.67
9/19/2008,.OMXHPI,7753.71
9/22/2008,.OMXHPI,7517.76
9/23/2008,.OMXHPI,7398.41
9/24/2008,.OMXHPI,7326.39
9/25/2008,.OMXHPI,7428.67
9/26/2008,.OMXHPI,7252.19
9/29/2008,.OMXHPI,6883.03
9/30/2008,.OMXHPI,6936.73
10/1/2008,.OMXHPI,6953.68
10/2/2008,.OMXHPI,6801.55
10/3/2008,.OMXHPI,6941.5
10/6/2008,.OMXHPI,6412.69
10/7/2008,.OMXHPI,6338.77
10/8/2008,.OMXHPI,6061.6
10/9/2008,.OMXHPI,6052.06
10/10/2008,.OMXHPI,5799.43
10/13/2008,.OMXHPI,6193.69
10/14/2008,.OMXHPI,6450.62
10/15/2008,.OMXHPI,6039.12
10/16/2008,.OMXHPI,5792.54
10/17/2008,.OMXHPI,6080.19
10/20/2008,.OMXHPI,6316.14
10/21/2008,.OMXHPI,6342.62
10/22/2008,.OMXHPI,6009.55
10/23/2008,.OMXHPI,6018.93
10/24/2008,.OMXHPI,5812.62
10/27/2008,.OMXHPI,5716.88
10/28/2008,.OMXHPI,5674.7
10/29/2008,.OMXHPI,6010.05
10/30/2008,.OMXHPI,6172.79
10/31/2008,.OMXHPI,6156.12
11/3/2008,.OMXHPI,6316.92
11/4/2008,.OMXHPI,6590.21
11/5/2008,.OMXHPI,6498.19
11/6/2008,.OMXHPI,6062
11/7/2008,.OMXHPI,6152.15
11/10/2008,.OMXHPI,6213.77
11/11/2008,.OMXHPI,5926.73
11/12/2008,.OMXHPI,5690.61
11/13/2008,.OMXHPI,5635.39
11/14/2008,.OMXHPI,5548.58
11/17/2008,.OMXHPI,5449.18
11/18/2008,.OMXHPI,5479.9
11/19/2008,.OMXHPI,5380.26
11/20/2008,.OMXHPI,5221.3
11/21/2008,.OMXHPI,5047.69
11/24/2008,.OMXHPI,5412.11
11/25/2008,.OMXHPI,5481.15
11/26/2008,.OMXHPI,5470.24
11/27/2008,.OMXHPI,5628.72
11/28/2008,.OMXHPI,5599.92
12/1/2008,.OMXHPI,5287.79
12/2/2008,.OMXHPI,5398.12
12/3/2008,.OMXHPI,5353.25
12/4/2008,.OMXHPI,5393.89
12/5/2008,.OMXHPI,5136.62
12/8/2008,.OMXHPI,5428.7
12/9/2008,.OMXHPI,5515.63
12/10/2008,.OMXHPI,5577.89
12/11/2008,.OMXHPI,5530.1
12/12/2008,.OMXHPI,5377.9
12/15/2008,.OMXHPI,5345.99
12/16/2008,.OMXHPI,5379.01
12/17/2008,.OMXHPI,5351.78
12/18/2008,.OMXHPI,5341.9
12/19/2008,.OMXHPI,5340.39
12/22/2008,.OMXHPI,5272.11
12/23/2008,.OMXHPI,5276.84
12/29/2008,.OMXHPI,5219.31
12/30/2008,.OMXHPI,5403.52
1/2/2009,.OMXHPI,5593.35
1/5/2009,.OMXHPI,5845.05
1/7/2009,.OMXHPI,5781.48
1/8/2009,.OMXHPI,5603.36
1/9/2009,.OMXHPI,5630.54
1/12/2009,.OMXHPI,5575.77
1/13/2009,.OMXHPI,5416.14
1/14/2009,.OMXHPI,5207.77
1/15/2009,.OMXHPI,5191.65
1/16/2009,.OMXHPI,5309.24
1/19/2009,.OMXHPI,5215.52
1/20/2009,.OMXHPI,5084.04
1/21/2009,.OMXHPI,5102.68
1/22/2009,.OMXHPI,4943.63
1/23/2009,.OMXHPI,4960.86
1/26/2009,.OMXHPI,5018.1
1/27/2009,.OMXHPI,5064.21
1/28/2009,.OMXHPI,5217.03
1/29/2009,.OMXHPI,5105.55
1/30/2009,.OMXHPI,5105.65
2/2/2009,.OMXHPI,4991.32
2/3/2009,.OMXHPI,5022.67
2/4/2009,.OMXHPI,5229.64
2/5/2009,.OMXHPI,5214.5
2/6/2009,.OMXHPI,5379.18
2/9/2009,.OMXHPI,5396.27
2/10/2009,.OMXHPI,5221.33
2/11/2009,.OMXHPI,5180.88
2/12/2009,.OMXHPI,5123.67
2/13/2009,.OMXHPI,5123.32
2/16/2009,.OMXHPI,5067.28
2/17/2009,.OMXHPI,4872.18
2/18/2009,.OMXHPI,4869.86
2/19/2009,.OMXHPI,4770.76
2/20/2009,.OMXHPI,4593.04
2/24/2009,.OMXHPI,4454.25
2/25/2009,.OMXHPI,4387.76
2/26/2009,.OMXHPI,4446.11
2/27/2009,.OMXHPI,4395.43
3/2/2009,.OMXHPI,4207.75
3/3/2009,.OMXHPI,4189.39
3/4/2009,.OMXHPI,4321.97
3/5/2009,.OMXHPI,4216.68
3/6/2009,.OMXHPI,4110.31
3/9/2009,.OMXHPI,4136.21
3/10/2009,.OMXHPI,4369.5
3/11/2009,.OMXHPI,4498.79
3/12/2009,.OMXHPI,4570.68
3/13/2009,.OMXHPI,4516.59
3/16/2009,.OMXHPI,4722.76
3/17/2009,.OMXHPI,4633.94
3/18/2009,.OMXHPI,4637.9
3/19/2009,.OMXHPI,4730.52
3/20/2009,.OMXHPI,4624.68
3/23/2009,.OMXHPI,4724.43
3/24/2009,.OMXHPI,4716.75
3/25/2009,.OMXHPI,4801.77
3/26/2009,.OMXHPI,4751.83
3/27/2009,.OMXHPI,4709.18
3/30/2009,.OMXHPI,4501.54
3/31/2009,.OMXHPI,4601.24
4/1/2009,.OMXHPI,4612.23
4/2/2009,.OMXHPI,4909.86
4/3/2009,.OMXHPI,4883.6
4/6/2009,.OMXHPI,4948.9
4/7/2009,.OMXHPI,4860.57
4/8/2009,.OMXHPI,4851.51
4/9/2009,.OMXHPI,4994.21
4/14/2009,.OMXHPI,5097.9
4/15/2009,.OMXHPI,5015.56
4/16/2009,.OMXHPI,5278.84
4/17/2009,.OMXHPI,5404.03
4/20/2009,.OMXHPI,5251.05
4/21/2009,.OMXHPI,5297.41
4/22/2009,.OMXHPI,5410.5
4/23/2009,.OMXHPI,5406.58
4/24/2009,.OMXHPI,5429.94
4/27/2009,.OMXHPI,5383.31
4/28/2009,.OMXHPI,5282.75
4/29/2009,.OMXHPI,5439.63
4/30/2009,.OMXHPI,5606.79
5/4/2009,.OMXHPI,5872.99
5/5/2009,.OMXHPI,5800.61
5/6/2009,.OMXHPI,5935.09
5/7/2009,.OMXHPI,5883.23
5/8/2009,.OMXHPI,5970.6
5/11/2009,.OMXHPI,5741.3
5/12/2009,.OMXHPI,5638.64
5/13/2009,.OMXHPI,5462.43
5/14/2009,.OMXHPI,5532.13
5/15/2009,.OMXHPI,5654.67
5/18/2009,.OMXHPI,5748.04
5/19/2009,.OMXHPI,5884.35
5/20/2009,.OMXHPI,5990.13
5/22/2009,.OMXHPI,5781.22
5/25/2009,.OMXHPI,5828.03
5/26/2009,.OMXHPI,5775.61
5/27/2009,.OMXHPI,5855.93
5/28/2009,.OMXHPI,5836.29
5/29/2009,.OMXHPI,5791.54
6/1/2009,.OMXHPI,6017.82
6/2/2009,.OMXHPI,6031.94
6/3/2009,.OMXHPI,5825.55
6/4/2009,.OMXHPI,5797.92
6/5/2009,.OMXHPI,5802.82
6/8/2009,.OMXHPI,5737.3
6/9/2009,.OMXHPI,5833.93
6/10/2009,.OMXHPI,5924.03
6/11/2009,.OMXHPI,5967.89
6/12/2009,.OMXHPI,5901.86
6/15/2009,.OMXHPI,5757.6
6/16/2009,.OMXHPI,5768.33
6/17/2009,.OMXHPI,5591.81
6/18/2009,.OMXHPI,5614.24
6/22/2009,.OMXHPI,5490.55
6/23/2009,.OMXHPI,5430.46
6/24/2009,.OMXHPI,5595.25
6/25/2009,.OMXHPI,5548.91
6/26/2009,.OMXHPI,5614.83
6/29/2009,.OMXHPI,5716.3
6/30/2009,.OMXHPI,5607.68
7/1/2009,.OMXHPI,5717.43
7/2/2009,.OMXHPI,5607.2
7/3/2009,.OMXHPI,5554.48
7/6/2009,.OMXHPI,5492.49
7/7/2009,.OMXHPI,5495.53
7/8/2009,.OMXHPI,5398.69
7/9/2009,.OMXHPI,5414.69
7/10/2009,.OMXHPI,5351.64
7/13/2009,.OMXHPI,5467.75
7/14/2009,.OMXHPI,5508.43
7/15/2009,.OMXHPI,5753.63
7/16/2009,.OMXHPI,5438.81
7/17/2009,.OMXHPI,5435.71
7/20/2009,.OMXHPI,5487.78
7/21/2009,.OMXHPI,5521.83
7/22/2009,.OMXHPI,5576.56
7/23/2009,.OMXHPI,5662.13
7/24/2009,.OMXHPI,5659.88
7/27/2009,.OMXHPI,5676.59
7/28/2009,.OMXHPI,5643.78
7/29/2009,.OMXHPI,5645.52
7/30/2009,.OMXHPI,5771.47
7/31/2009,.OMXHPI,5751.47
8/3/2009,.OMXHPI,5873.71
8/4/2009,.OMXHPI,5830.66
8/5/2009,.OMXHPI,5840.55
8/6/2009,.OMXHPI,5875.45
8/7/2009,.OMXHPI,5942.34
8/10/2009,.OMXHPI,5882.77
8/11/2009,.OMXHPI,5821.07
8/12/2009,.OMXHPI,5881.63
8/13/2009,.OMXHPI,5965.65
8/14/2009,.OMXHPI,5949.57
8/17/2009,.OMXHPI,5800.72
8/18/2009,.OMXHPI,5840.38
8/19/2009,.OMXHPI,5815.38
8/20/2009,.OMXHPI,5868.92
8/21/2009,.OMXHPI,6019.47
8/24/2009,.OMXHPI,6136.26
8/25/2009,.OMXHPI,6126.79
8/26/2009,.OMXHPI,6152
8/27/2009,.OMXHPI,6205
8/28/2009,.OMXHPI,6305.56
8/31/2009,.OMXHPI,6230.62
9/1/2009,.OMXHPI,6100.13
9/2/2009,.OMXHPI,5977.95
9/3/2009,.OMXHPI,6068.96
9/4/2009,.OMXHPI,6195.44
9/7/2009,.OMXHPI,6321.3
9/8/2009,.OMXHPI,6363.16
9/9/2009,.OMXHPI,6430.89
9/10/2009,.OMXHPI,6450.84
9/11/2009,.OMXHPI,6448.21
9/14/2009,.OMXHPI,6395.99
9/15/2009,.OMXHPI,6496.08
9/16/2009,.OMXHPI,6591.67
9/17/2009,.OMXHPI,6632.35
9/18/2009,.OMXHPI,6612.73
9/21/2009,.OMXHPI,6567.33
9/22/2009,.OMXHPI,6589.57
9/23/2009,.OMXHPI,6593.76
9/24/2009,.OMXHPI,6422.38
9/25/2009,.OMXHPI,6405.56
9/28/2009,.OMXHPI,6505.05
9/29/2009,.OMXHPI,6420.77
9/30/2009,.OMXHPI,6368.82
10/1/2009,.OMXHPI,6255.53
10/2/2009,.OMXHPI,6095.93
10/5/2009,.OMXHPI,6171.95
10/6/2009,.OMXHPI,6311.7
10/7/2009,.OMXHPI,6274.72
10/8/2009,.OMXHPI,6315.14
10/9/2009,.OMXHPI,6346.47
10/12/2009,.OMXHPI,6387.83
10/13/2009,.OMXHPI,6344.25
10/14/2009,.OMXHPI,6443.9
10/15/2009,.OMXHPI,6244.29
10/16/2009,.OMXHPI,6236.34
10/19/2009,.OMXHPI,6284.09
10/20/2009,.OMXHPI,6279.03
10/21/2009,.OMXHPI,6235.72
10/22/2009,.OMXHPI,6188.12
10/23/2009,.OMXHPI,6167.7
10/26/2009,.OMXHPI,6091.86
10/27/2009,.OMXHPI,6077.7
10/28/2009,.OMXHPI,5949.16
10/29/2009,.OMXHPI,6038.62
10/30/2009,.OMXHPI,5952.96
11/2/2009,.OMXHPI,5979.36
11/3/2009,.OMXHPI,5913.92
11/4/2009,.OMXHPI,6026.5
11/5/2009,.OMXHPI,6046.62
11/6/2009,.OMXHPI,6077.7
11/9/2009,.OMXHPI,6209.68
11/10/2009,.OMXHPI,6170.23
11/11/2009,.OMXHPI,6267.38
11/12/2009,.OMXHPI,6286.82
11/13/2009,.OMXHPI,6303.44
11/16/2009,.OMXHPI,6390.78
11/17/2009,.OMXHPI,6333.29
11/18/2009,.OMXHPI,6404.51
11/19/2009,.OMXHPI,6278.16
11/20/2009,.OMXHPI,6244.48
11/23/2009,.OMXHPI,6347.6
11/24/2009,.OMXHPI,6292.34
11/25/2009,.OMXHPI,6286.6
11/26/2009,.OMXHPI,6101.35
11/27/2009,.OMXHPI,6190.97
11/30/2009,.OMXHPI,6104.17
12/1/2009,.OMXHPI,6224.77
12/2/2009,.OMXHPI,6221.51
12/3/2009,.OMXHPI,6175.72
12/4/2009,.OMXHPI,6204.49
12/7/2009,.OMXHPI,6198.5
12/8/2009,.OMXHPI,6170.12
12/9/2009,.OMXHPI,6126.5
12/10/2009,.OMXHPI,6173.43
12/11/2009,.OMXHPI,6239.68
12/14/2009,.OMXHPI,6253.1
12/15/2009,.OMXHPI,6242.77
12/16/2009,.OMXHPI,6267.31
12/17/2009,.OMXHPI,6233.37
12/18/2009,.OMXHPI,6215.43
12/21/2009,.OMXHPI,6255.34
12/22/2009,.OMXHPI,6343.31
12/23/2009,.OMXHPI,6361.53
12/28/2009,.OMXHPI,6361.6
12/29/2009,.OMXHPI,6427.91
12/30/2009,.OMXHPI,6456.13
1/4/2010,.OMXHPI,6627.39
1/5/2010,.OMXHPI,6633.54
1/7/2010,.OMXHPI,6669.09
1/8/2010,.OMXHPI,6690.24
1/11/2010,.OMXHPI,6639.32
1/12/2010,.OMXHPI,6531.34
1/13/2010,.OMXHPI,6565.52
1/14/2010,.OMXHPI,6618.91
1/15/2010,.OMXHPI,6585.92
1/18/2010,.OMXHPI,6658.43
1/19/2010,.OMXHPI,6675.32
1/20/2010,.OMXHPI,6598.82
1/21/2010,.OMXHPI,6600.96
1/22/2010,.OMXHPI,6534.06
1/25/2010,.OMXHPI,6495
1/26/2010,.OMXHPI,6450.55
1/27/2010,.OMXHPI,6476.61
1/28/2010,.OMXHPI,6622.67
1/29/2010,.OMXHPI,6704.05
2/1/2010,.OMXHPI,6754.98
2/2/2010,.OMXHPI,6801.35
2/3/2010,.OMXHPI,6788.36
2/4/2010,.OMXHPI,6652.41
2/5/2010,.OMXHPI,6515.36
2/8/2010,.OMXHPI,6469.78
2/9/2010,.OMXHPI,6483.95
2/10/2010,.OMXHPI,6464.73
2/11/2010,.OMXHPI,6488.07
2/12/2010,.OMXHPI,6436.12
2/15/2010,.OMXHPI,6451.68
2/16/2010,.OMXHPI,6516.17
2/17/2010,.OMXHPI,6616.92
2/18/2010,.OMXHPI,6659.46
2/19/2010,.OMXHPI,6672.65
2/22/2010,.OMXHPI,6694.99
2/23/2010,.OMXHPI,6667.39
2/24/2010,.OMXHPI,6689.99
2/25/2010,.OMXHPI,6606.14
2/26/2010,.OMXHPI,6680.45
3/1/2010,.OMXHPI,6753.27
3/2/2010,.OMXHPI,6801.29
3/3/2010,.OMXHPI,6896.82
3/4/2010,.OMXHPI,6895.81
3/5/2010,.OMXHPI,6962.18
3/8/2010,.OMXHPI,7010.1
3/9/2010,.OMXHPI,7022.23
3/10/2010,.OMXHPI,7106.78
3/11/2010,.OMXHPI,7061.9
3/12/2010,.OMXHPI,7177.2
3/15/2010,.OMXHPI,7167.73
3/16/2010,.OMXHPI,7236.92
3/17/2010,.OMXHPI,7312.81
3/18/2010,.OMXHPI,7245.34
3/19/2010,.OMXHPI,7186.58
3/22/2010,.OMXHPI,7222.61
3/23/2010,.OMXHPI,7270.16
3/24/2010,.OMXHPI,7284.32
3/25/2010,.OMXHPI,7379.09
3/26/2010,.OMXHPI,7360.46
3/29/2010,.OMXHPI,7309.2
3/30/2010,.OMXHPI,7290.1
3/31/2010,.OMXHPI,7297.79
4/1/2010,.OMXHPI,7381.39
4/6/2010,.OMXHPI,7426.43
4/7/2010,.OMXHPI,7450.32
4/8/2010,.OMXHPI,7349.98
4/9/2010,.OMXHPI,7371.59
4/12/2010,.OMXHPI,7363.54
4/13/2010,.OMXHPI,7340.16
4/14/2010,.OMXHPI,7372.58
4/15/2010,.OMXHPI,7384.7
4/16/2010,.OMXHPI,7242.36
4/19/2010,.OMXHPI,7232.06
4/20/2010,.OMXHPI,7365.11
4/21/2010,.OMXHPI,7310.33
4/22/2010,.OMXHPI,7009.08
4/23/2010,.OMXHPI,7046.66
4/26/2010,.OMXHPI,7092.65
4/27/2010,.OMXHPI,6920.01
4/28/2010,.OMXHPI,6839.8
4/29/2010,.OMXHPI,6927.67
4/30/2010,.OMXHPI,6980.72
5/3/2010,.OMXHPI,6984.15
5/4/2010,.OMXHPI,6774.83
5/5/2010,.OMXHPI,6656.97
5/6/2010,.OMXHPI,6544.35
5/7/2010,.OMXHPI,6263.22
5/10/2010,.OMXHPI,6726.17
5/11/2010,.OMXHPI,6647.49
5/12/2010,.OMXHPI,6783.59
5/14/2010,.OMXHPI,6549.79
5/17/2010,.OMXHPI,6554.35
5/18/2010,.OMXHPI,6656.71
5/19/2010,.OMXHPI,6439.68
5/20/2010,.OMXHPI,6310.12
5/21/2010,.OMXHPI,6300.71
5/24/2010,.OMXHPI,6295.84
5/25/2010,.OMXHPI,6158.33
5/26/2010,.OMXHPI,6320.64
5/27/2010,.OMXHPI,6484.33
5/28/2010,.OMXHPI,6487.3
5/31/2010,.OMXHPI,6484.85
6/1/2010,.OMXHPI,6489.55
6/2/2010,.OMXHPI,6523.44
6/3/2010,.OMXHPI,6606.38
6/4/2010,.OMXHPI,6469.7
6/7/2010,.OMXHPI,6394.88
6/8/2010,.OMXHPI,6385.83
6/9/2010,.OMXHPI,6449.46
6/10/2010,.OMXHPI,6559.25
6/11/2010,.OMXHPI,6575.14
6/14/2010,.OMXHPI,6656.01
6/15/2010,.OMXHPI,6727.5
6/16/2010,.OMXHPI,6575.73
6/17/2010,.OMXHPI,6570.12
6/18/2010,.OMXHPI,6623.81
6/21/2010,.OMXHPI,6654.91
6/22/2010,.OMXHPI,6630.06
6/23/2010,.OMXHPI,6558.53
6/24/2010,.OMXHPI,6427.19
6/28/2010,.OMXHPI,6432.4
6/29/2010,.OMXHPI,6254.79
6/30/2010,.OMXHPI,6244.37
7/1/2010,.OMXHPI,6132.19
7/2/2010,.OMXHPI,6176.53
7/5/2010,.OMXHPI,6140.95
7/6/2010,.OMXHPI,6292.67
7/7/2010,.OMXHPI,6334.05
7/8/2010,.OMXHPI,6360.86
7/9/2010,.OMXHPI,6398.51
7/12/2010,.OMXHPI,6403.9
7/13/2010,.OMXHPI,6511.05
7/14/2010,.OMXHPI,6517.1
7/15/2010,.OMXHPI,6494.44
7/16/2010,.OMXHPI,6378.1
7/19/2010,.OMXHPI,6368.41
7/20/2010,.OMXHPI,6394.28
7/21/2010,.OMXHPI,6470.45
7/22/2010,.OMXHPI,6577.96
7/23/2010,.OMXHPI,6628.47
7/26/2010,.OMXHPI,6678.39
7/27/2010,.OMXHPI,6680.64
7/28/2010,.OMXHPI,6681.2
7/29/2010,.OMXHPI,6688.56
7/30/2010,.OMXHPI,6641.97
8/2/2010,.OMXHPI,6799.02
8/3/2010,.OMXHPI,6824.55
8/4/2010,.OMXHPI,6811.54
8/5/2010,.OMXHPI,6842.73
8/6/2010,.OMXHPI,6798.94
8/9/2010,.OMXHPI,6869.13
8/10/2010,.OMXHPI,6790.68
8/11/2010,.OMXHPI,6634.04
8/12/2010,.OMXHPI,6626.13
8/13/2010,.OMXHPI,6679.94
8/16/2010,.OMXHPI,6643.99
8/17/2010,.OMXHPI,6747.09
8/18/2010,.OMXHPI,6740.93
8/19/2010,.OMXHPI,6702.18
8/20/2010,.OMXHPI,6622.41
8/23/2010,.OMXHPI,6613.51
8/24/2010,.OMXHPI,6494.13
8/25/2010,.OMXHPI,6438.19
8/26/2010,.OMXHPI,6487.19
8/27/2010,.OMXHPI,6489.97
8/30/2010,.OMXHPI,6517.01
8/31/2010,.OMXHPI,6527.3
9/1/2010,.OMXHPI,6715.77
9/2/2010,.OMXHPI,6730.41
9/3/2010,.OMXHPI,6759.77
9/6/2010,.OMXHPI,6770.54
9/7/2010,.OMXHPI,6771.5
9/8/2010,.OMXHPI,6856.41
9/9/2010,.OMXHPI,6913.74
9/10/2010,.OMXHPI,6973
9/13/2010,.OMXHPI,7037.61
9/14/2010,.OMXHPI,6979.79
9/15/2010,.OMXHPI,6984.39
9/16/2010,.OMXHPI,6989.59
9/17/2010,.OMXHPI,7006.45
9/20/2010,.OMXHPI,7102.72
9/21/2010,.OMXHPI,7052.88
9/22/2010,.OMXHPI,6970.19
9/23/2010,.OMXHPI,6918.14
9/24/2010,.OMXHPI,7013.06
9/27/2010,.OMXHPI,6978.98
9/28/2010,.OMXHPI,7032.24
9/29/2010,.OMXHPI,7041.65
9/30/2010,.OMXHPI,7096.54
10/1/2010,.OMXHPI,7127.71
10/4/2010,.OMXHPI,7063.87
10/5/2010,.OMXHPI,7154.18
10/6/2010,.OMXHPI,7186.17
10/7/2010,.OMXHPI,7249.37
10/8/2010,.OMXHPI,7270.08
10/11/2010,.OMXHPI,7341.76
10/12/2010,.OMXHPI,7337.76
10/13/2010,.OMXHPI,7449.84
10/14/2010,.OMXHPI,7325.06
10/15/2010,.OMXHPI,7257.63
10/18/2010,.OMXHPI,7242.2
10/19/2010,.OMXHPI,7192.18
10/20/2010,.OMXHPI,7231.94
10/21/2010,.OMXHPI,7417.43
10/22/2010,.OMXHPI,7374.47
10/25/2010,.OMXHPI,7418.44
10/26/2010,.OMXHPI,7365.46
10/27/2010,.OMXHPI,7330.8
10/28/2010,.OMXHPI,7293.21
10/29/2010,.OMXHPI,7232.54
11/1/2010,.OMXHPI,7238.49
11/2/2010,.OMXHPI,7247.54
11/3/2010,.OMXHPI,7190.2
11/4/2010,.OMXHPI,7323.31
11/5/2010,.OMXHPI,7330.63
11/8/2010,.OMXHPI,7292.84
11/9/2010,.OMXHPI,7394.04
11/10/2010,.OMXHPI,7371.1
11/11/2010,.OMXHPI,7318.36
11/12/2010,.OMXHPI,7266.88
11/15/2010,.OMXHPI,7326.9
11/16/2010,.OMXHPI,7163.29
11/17/2010,.OMXHPI,7211.14
11/18/2010,.OMXHPI,7284.64
11/19/2010,.OMXHPI,7255.51
11/22/2010,.OMXHPI,7200.38
11/23/2010,.OMXHPI,7097.18
11/24/2010,.OMXHPI,7183.78
11/25/2010,.OMXHPI,7270.75
11/26/2010,.OMXHPI,7232.55
11/29/2010,.OMXHPI,7102.26
11/30/2010,.OMXHPI,7074.95
12/1/2010,.OMXHPI,7242
12/2/2010,.OMXHPI,7369.77
12/3/2010,.OMXHPI,7386.43
12/7/2010,.OMXHPI,7465.2
12/8/2010,.OMXHPI,7462.51
12/9/2010,.OMXHPI,7396.86
12/10/2010,.OMXHPI,7386.51
12/13/2010,.OMXHPI,7442.36
12/14/2010,.OMXHPI,7437.91
12/15/2010,.OMXHPI,7464.73
12/16/2010,.OMXHPI,7484
12/17/2010,.OMXHPI,7487.64
12/20/2010,.OMXHPI,7540.65
12/21/2010,.OMXHPI,7652.18
12/22/2010,.OMXHPI,7691.75
12/23/2010,.OMXHPI,7690.54
12/27/2010,.OMXHPI,7664.54
12/28/2010,.OMXHPI,7675.17
12/29/2010,.OMXHPI,7698.99
12/30/2010,.OMXHPI,7663.8
1/3/2011,.OMXHPI,7812.24
1/4/2011,.OMXHPI,7780.37
1/5/2011,.OMXHPI,7774.37
1/7/2011,.OMXHPI,7802.84
1/10/2011,.OMXHPI,7659.41
1/11/2011,.OMXHPI,7779.97
1/12/2011,.OMXHPI,7888.31
1/13/2011,.OMXHPI,7848.97
1/14/2011,.OMXHPI,7853.92
1/17/2011,.OMXHPI,7835.83
1/18/2011,.OMXHPI,7859.98
1/19/2011,.OMXHPI,7703.11
1/20/2011,.OMXHPI,7641.54
1/21/2011,.OMXHPI,7738.56
1/24/2011,.OMXHPI,7752.09
1/25/2011,.OMXHPI,7723.74
1/26/2011,.OMXHPI,7770.1
1/27/2011,.OMXHPI,7789.94
1/28/2011,.OMXHPI,7807.32
1/31/2011,.OMXHPI,7795.19
2/1/2011,.OMXHPI,7882.85
2/2/2011,.OMXHPI,7818.43
2/3/2011,.OMXHPI,7781.18
2/4/2011,.OMXHPI,7790.96
2/7/2011,.OMXHPI,7879.33
2/8/2011,.OMXHPI,7869.25
2/9/2011,.OMXHPI,7907.23
2/10/2011,.OMXHPI,7839.88
2/11/2011,.OMXHPI,7687.58
2/14/2011,.OMXHPI,7636.51
2/15/2011,.OMXHPI,7592.83
2/16/2011,.OMXHPI,7631.95
2/17/2011,.OMXHPI,7567.06
2/18/2011,.OMXHPI,7606.11
2/21/2011,.OMXHPI,7538.41
2/22/2011,.OMXHPI,7510.23
2/23/2011,.OMXHPI,7369.38
2/24/2011,.OMXHPI,7345.97
2/25/2011,.OMXHPI,7426.76
2/28/2011,.OMXHPI,7465.95
3/1/2011,.OMXHPI,7487.39
3/2/2011,.OMXHPI,7419.75
3/3/2011,.OMXHPI,7457.33
3/4/2011,.OMXHPI,7377.67
3/7/2011,.OMXHPI,7400.35
3/8/2011,.OMXHPI,7421.4
3/9/2011,.OMXHPI,7487.6
3/10/2011,.OMXHPI,7410.35
3/11/2011,.OMXHPI,7292.33
3/14/2011,.OMXHPI,7176.46
3/15/2011,.OMXHPI,7096.59
3/16/2011,.OMXHPI,7063.64
3/17/2011,.OMXHPI,7154.14
3/18/2011,.OMXHPI,7224.51
3/21/2011,.OMXHPI,7347.78
3/22/2011,.OMXHPI,7327.35
3/23/2011,.OMXHPI,7360.11
3/24/2011,.OMXHPI,7426.94
3/25/2011,.OMXHPI,7468.86
3/28/2011,.OMXHPI,7509.02
3/29/2011,.OMXHPI,7512.42
3/30/2011,.OMXHPI,7558.12
3/31/2011,.OMXHPI,7518.31
4/1/2011,.OMXHPI,7548.79
4/4/2011,.OMXHPI,7594.03
4/5/2011,.OMXHPI,7601.95
4/6/2011,.OMXHPI,7606.81
4/7/2011,.OMXHPI,7544.42
4/8/2011,.OMXHPI,7563.58
4/11/2011,.OMXHPI,7587.45
4/12/2011,.OMXHPI,7455.97
4/13/2011,.OMXHPI,7500.41
4/14/2011,.OMXHPI,7431.56
4/15/2011,.OMXHPI,7381.68
4/18/2011,.OMXHPI,7264.98
4/19/2011,.OMXHPI,7310.93
4/20/2011,.OMXHPI,7416.5
4/21/2011,.OMXHPI,7422.04
4/26/2011,.OMXHPI,7442.92
4/27/2011,.OMXHPI,7476.31
